alpha,arousal1,betha,theta,gamma,valence1,Stimuli(Visual),Response
3.47,0.288,3.31,3.14,1.82,-0.0223,Sad,Sad
3.64,0.274,3.19,3.23,1.9,-0.0234,Sad,Sad
3.64,0.275,3.18,3.22,1.91,-0.0256,Sad,Sad
3.57,0.28,3.27,3.25,1.7,-0.0245,Sad,Sad
3.44,0.29,3.27,3.21,1.68,-0.0297,Sad,Sad
3.28,0.305,3.27,3.15,1.72,-0.0489,Sad,Sad
3.18,0.315,3.45,3.15,1.91,-0.0665,Sad,Sad
3.18,0.314,3.48,3.15,1.98,-0.0676,Sad,Sad
3.27,0.306,3.35,3.13,1.98,-0.0618,Sad,Sad
3.38,0.296,3.28,3.11,2,-0.0628,Sad,Sad
3.43,0.292,3.18,3.1,2.09,-0.0702,Sad,Sad
3.35,0.298,3.21,3.06,2.07,-0.0814,Sad,Sad
3.45,0.29,3.2,3.41,2.03,-0.0757,Sad,Sad
3.72,0.269,3.4,3.62,2.07,-0.0605,Sad,Sad
3.85,0.259,3.34,3.67,2.02,-0.058,Sad,Sad
3.94,0.254,3.35,3.73,2.03,-0.0533,Sad,Sad
4.12,0.243,3.39,3.78,1.82,-0.0345,Sad,Sad
4.25,0.235,3.2,3.83,1.67,-0.0136,Sad,Sad
4.27,0.234,3.24,3.87,1.75,-0.00414,Sad,Sad
4.24,0.236,3.25,3.87,1.84,-0.00113,Sad,Sad
4.19,0.239,3.25,3.82,1.82,0.0015,Sad,Sad
4.13,0.242,3.26,3.7,1.7,0.0037,Sad,Sad
3.48,0.287,3.47,3.81,2.12,0.000155,Agressive,Agressive
3.72,0.269,3.32,3.76,2.05,0.00317,Agressive,Agressive
3.96,0.253,3.34,3.74,1.93,-0.00616,Agressive,Agressive
4.05,0.247,3.51,3.73,2.03,-0.0143,Agressive,Agressive
4.07,0.246,3.58,3.88,2.06,-0.0165,Agressive,Agressive
4.1,0.244,3.79,3.99,2.01,-0.00981,Agressive,Agressive
4.12,0.243,3.88,3.98,2.07,-0.00102,Agressive,Agressive
4.05,0.247,3.83,3.87,2.07,0.004,Agressive,Agressive
3.92,0.255,3.76,3.83,1.97,0.00748,Agressive,Agressive
3.86,0.259,3.74,3.84,1.9,0.00847,Agressive,Agressive
3.79,0.264,3.76,3.86,1.89,0.00575,Agressive,Agressive
3.67,0.273,3.67,3.89,1.79,-0.000189,Agressive,Agressive
3.47,0.288,3.77,3.86,1.81,-0.00123,Agressive,Agressive
3.18,0.314,3.79,3.83,1.73,0.00803,Agressive,Agressive
3.03,0.33,3.68,3.64,1.69,0.0209,Agressive,Agressive
3.14,0.318,3.52,3.38,1.6,0.0195,Agressive,Agressive
3.15,0.318,3.08,3.32,1.49,0.00893,Agressive,Agressive
3.17,0.316,2.99,3.61,1.66,-0.00504,Agressive,Agressive
3.29,0.304,3.1,3.82,1.87,-0.0187,Agressive,Agressive
3.59,0.279,3.09,3.79,1.89,-0.0175,Agressive,Agressive
3.95,0.253,3.23,3.77,1.93,-0.0133,Agressive,Agressive
4.13,0.242,3.18,3.71,1.97,-0.0132,Agressive,Agressive
4.13,0.242,3.13,3.66,2.02,-0.0112,Agressive,Agressive
4.11,0.243,2.99,3.63,2.01,-0.0124,Agressive,Agressive
4.11,0.243,2.95,3.72,2.04,-0.0136,Agressive,Agressive
4.16,0.241,3.11,3.9,2.06,-0.0149,Agressive,Agressive
4.16,0.24,3.13,3.94,2.08,-0.0173,Agressive,Agressive
4.14,0.242,3.1,3.78,2.06,-0.018,Agressive,Agressive
4.12,0.243,3.08,3.53,1.82,-0.0114,Agressive,Agressive
4.01,0.25,2.99,3.53,1.72,-0.0045,Agressive,Agressive
3.7,0.27,3.12,3.47,1.74,0.0021,Agressive,Agressive
3.36,0.298,2.97,3.53,1.7,0.0133,Agressive,Agressive
3.11,0.321,3.2,3.66,1.76,0.0175,Agressive,Agressive
3.01,0.332,3.2,3.69,1.78,0.00701,Agressive,Agressive
3.11,0.322,3.21,3.73,2,-0.0137,Agressive,Agressive
3.17,0.315,3.22,3.59,2.04,-0.0201,Agressive,Agressive
2.97,0.336,3.22,3.46,2.02,-0.0159,Agressive,Agressive
2.8,0.357,3.27,3.51,2.05,0.000613,Agressive,Agressive
2.78,0.36,3.43,3.62,2.08,-0.0112,Agressive,Agressive
2.82,0.355,3.57,3.72,2.13,-0.0478,Agressive,Agressive
2.79,0.358,3.54,3.98,2.2,-0.103,Agressive,Agressive
2.7,0.37,3.52,4.18,2.15,-0.153,Agressive,Agressive
2.68,0.373,3.43,4.16,2.1,-0.128,Agressive,Agressive
2.68,0.374,3.32,4.13,2.15,-0.076,Agressive,Agressive
2.67,0.374,3.25,4.19,2.04,-0.034,Agressive,Agressive
2.74,0.365,3.78,4.2,2.1,0.00822,Agressive,Agressive
2.92,0.342,3.8,4.17,2.03,0.0296,Agressive,Agressive
3.09,0.323,3.82,4.15,2.02,0.0312,Agressive,Agressive
3.2,0.313,3.77,4.13,1.96,0.0295,Agressive,Agressive
3.24,0.308,3.67,4.05,1.92,0.0346,Agressive,Agressive
3.29,0.304,3.7,3.9,2.02,0.0331,Agressive,Agressive
3.26,0.307,3.81,3.91,1.97,0.0305,Agressive,Agressive
3.3,0.303,3.99,4.06,2.07,0.0308,Agressive,Agressive
3.39,0.295,4.01,4.07,2.11,0.0352,Agressive,Agressive
3.47,0.289,4.04,4.12,2.07,0.042,Agressive,Agressive
3.43,0.292,4.02,4.33,1.99,0.0407,Agressive,Agressive
3.41,0.293,3.62,4.55,1.93,0.0131,Agressive,Agressive
3.41,0.294,3.53,4.61,1.92,-0.00391,Agressive,Agressive
3.42,0.293,3.54,4.61,2.07,0.00121,Agressive,Agressive
3.38,0.296,3.67,4.62,2.11,0.0047,Agressive,Agressive
3.29,0.304,3.74,4.64,2.14,-0.000223,Agressive,Agressive
3.25,0.308,3.63,4.6,2.06,-0.00043,Agressive,Agressive
3.25,0.307,3.53,4.39,2.11,0.00222,Agressive,Agressive
3.27,0.305,3.46,4.26,2.11,0.00569,Agressive,Agressive
3.21,0.312,3.48,4.34,2.06,-0.00465,Agressive,Agressive
3.3,0.303,3.61,4.33,2.08,-0.0129,Agressive,Agressive
3.47,0.288,3.57,3.98,2.08,0.00518,Agressive,Agressive
3.54,0.282,3.6,3.69,2.06,0.0283,Agressive,Agressive
3.47,0.288,3.63,3.65,2.04,0.0403,Agressive,Agressive
3.46,0.289,3.57,3.62,1.9,0.0358,Agressive,Agressive
3.56,0.281,3.38,3.55,1.9,0.0323,Agressive,Agressive
3.6,0.278,3.31,3.48,1.85,0.0325,Agressive,Agressive
3.58,0.279,3.22,3.36,1.93,0.0376,Agressive,Agressive
3.57,0.28,3.31,3.32,2.07,0.0371,Agressive,Agressive
3.56,0.281,3.33,3.23,2.06,0.0367,Agressive,Agressive
3.56,0.281,3.42,2.84,2.11,0.0506,Agressive,Agressive
3.57,0.28,3.23,2.97,2.18,0.0765,Agressive,Agressive
3.55,0.282,3.24,3.59,2.28,0.0989,Agressive,Agressive
3.51,0.285,3.28,4.01,2.38,0.108,Agressive,Agressive
3.45,0.29,3.49,4.2,2.61,0.0853,Agressive,Agressive
3.47,0.288,3.59,4.25,2.67,0.0599,Agressive,Agressive
3.59,0.278,3.65,4.28,2.74,0.0408,Agressive,Agressive
3.71,0.27,3.75,4.38,2.76,0.0194,Agressive,Agressive
3.78,0.265,3.71,4.48,2.63,0.00674,Agressive,Agressive
3.76,0.266,3.56,4.52,2.7,0.0023,Agressive,Agressive
3.7,0.27,3.51,4.59,2.8,-0.00102,Agressive,Agressive
3.64,0.275,3.71,4.69,2.79,-0.00651,Agressive,Agressive
3.59,0.278,3.69,4.69,2.71,-0.0168,Agressive,Agressive
3.53,0.283,3.73,4.56,2.7,-0.0464,Agressive,Agressive
3.55,0.282,3.67,4.44,2.66,-0.0774,Agressive,Agressive
3.51,0.285,3.47,4.33,2.42,-0.075,Agressive,Agressive
3.34,0.3,3.48,4.31,2.42,-0.0782,Agressive,Agressive
3.1,0.323,3.39,4.24,2.37,-0.0734,Agressive,Agressive
2.89,0.347,3.32,4.15,2.36,-0.0441,Agressive,Agressive
2.75,0.364,3.43,4.04,2.35,-0.000947,Agressive,Agressive
2.71,0.369,3.49,3.96,2.28,0.0137,Agressive,Agressive
2.69,0.371,3.26,3.84,2.07,0.0183,Agressive,Agressive
2.71,0.369,3.16,3.78,2.11,0.0228,Agressive,Agressive
2.79,0.358,3.15,3.6,2.12,0.00777,Agressive,Agressive
2.66,0.376,3.45,3.3,2.12,-0.0115,Agressive,Agressive
2.62,0.381,3.49,3.3,2.19,-0.0231,Agressive,Agressive
2.75,0.363,3.48,3.43,2.15,-0.0167,Agressive,Agressive
2.82,0.355,3.46,3.48,2.06,0.000801,Agressive,Agressive
2.82,0.354,3.44,3.47,2.02,0.00528,Agressive,Agressive
2.92,0.343,3.46,3.55,1.95,-0.00849,Agressive,Agressive
3.18,0.314,3.37,3.65,1.76,-0.0134,Agressive,Agressive
3.87,0.258,3.38,4.33,2.08,0.00273,Happy,Happy
3.77,0.265,3.33,4,2.1,0.00516,Happy,Happy
3.72,0.269,3.03,3.93,1.97,0.00687,Happy,Happy
3.75,0.267,2.99,3.98,1.78,0.0119,Happy,Happy
3.69,0.271,3.04,3.95,1.77,0.0308,Happy,Happy
3.59,0.279,3.23,3.95,1.76,0.0589,Happy,Happy
3.48,0.287,3.44,4.01,1.8,0.0783,Happy,Happy
3.35,0.298,3.45,3.95,1.82,0.0828,Happy,Happy
3.27,0.306,3.44,3.8,1.87,0.0621,Happy,Happy
3.21,0.311,3.45,3.77,1.82,0.0369,Happy,Happy
3.09,0.324,3.45,3.89,1.78,0.0202,Happy,Happy
3.02,0.331,3.53,3.99,1.77,0.00978,Happy,Happy
3.14,0.318,3.5,4,1.7,-0.00158,Happy,Happy
3.17,0.316,3.46,3.99,1.71,-0.0128,Happy,Happy
3.12,0.32,3.41,4.08,1.84,-0.0301,Happy,Happy
3.09,0.323,3.42,4.07,1.98,-0.0454,Happy,Happy
3.26,0.307,3.27,4,1.98,-0.0341,Happy,Happy
3.63,0.275,3.18,4.02,1.98,-0.0159,Happy,Happy
3.93,0.255,3.2,4,2.1,-0.00897,Happy,Happy
3.97,0.252,3.36,3.98,2.09,-0.0106,Happy,Happy
4.01,0.249,3.44,3.95,2.13,-0.0154,Happy,Happy
4.09,0.244,3.47,3.73,2.07,-0.0171,Happy,Happy
4.1,0.244,3.44,3.54,2.02,-0.0145,Happy,Happy
4.1,0.244,3.47,3.54,1.99,-0.00762,Happy,Happy
4.1,0.244,3.46,3.43,1.94,-0.00183,Happy,Happy
4.07,0.245,3.5,3.28,1.81,-0.000271,Happy,Happy
4.06,0.246,3.64,3.51,1.99,-0.00293,Happy,Happy
3.95,0.253,3.63,3.75,2.08,-0.0101,Happy,Happy
3.78,0.265,3.6,3.81,2.11,-0.0215,Happy,Happy
3.77,0.265,3.57,4.09,2.13,-0.0276,Happy,Happy
3.8,0.263,3.97,4.17,2.14,-0.0311,Happy,Happy
3.78,0.264,4.01,4.33,2.15,-0.00983,Happy,Happy
4,0.25,3.99,4.62,2.28,0.0182,Happy,Happy
4.16,0.24,4.18,4.86,2.45,0.0314,Happy,Happy
4.24,0.236,4.19,5.16,2.48,0.0225,Happy,Happy
4.47,0.224,4.25,5.32,2.56,0.00729,Happy,Happy
4.61,0.217,4.19,5.47,2.5,0.00114,Happy,Happy
4.62,0.216,4.13,5.53,2.42,-0.000142,Happy,Happy
4.65,0.215,4.13,5.54,2.34,0.000253,Happy,Happy
4.59,0.218,4.18,5.5,2.22,0.00195,Happy,Happy
4.49,0.223,4.17,5.44,2.2,0.00873,Happy,Happy
4.45,0.225,3.69,5.42,2.21,0.0128,Happy,Happy
4.36,0.229,3.68,5.28,2.19,0.00573,Happy,Happy
4.18,0.239,3.58,5.14,2.03,-0.00958,Happy,Happy
4.09,0.245,3.31,4.97,1.77,-0.021,Happy,Happy
3.84,0.261,3.29,4.76,1.84,-0.0247,Happy,Happy
3.46,0.289,3.08,4.52,1.91,-0.0133,Happy,Happy
3.25,0.308,3.12,3.96,1.99,0.0182,Happy,Happy
3.12,0.32,3.17,3.44,1.92,0.0354,Happy,Happy
2.99,0.334,3.26,3.26,1.96,0.0267,Happy,Happy
3.01,0.332,3.18,3.27,1.99,0.0173,Happy,Happy
3.18,0.314,3.09,3.39,2,0.0315,Happy,Happy
3.24,0.308,3.12,3.46,1.95,0.0378,Happy,Happy
3.17,0.315,3.16,3.51,1.95,0.0439,Happy,Happy
3.2,0.312,3.38,3.63,2,0.0542,Happy,Happy
3.39,0.295,3.35,3.74,2,0.0526,Happy,Happy
3.47,0.288,3.33,3.89,1.91,0.0465,Happy,Happy
3.43,0.292,3.28,4.07,1.8,0.05,Happy,Happy
3.46,0.289,3.31,4.08,1.78,0.056,Happy,Happy
3.57,0.28,3.26,4.05,1.98,0.051,Happy,Happy
3.65,0.274,3.13,4.14,1.92,0.0416,Happy,Happy
3.73,0.268,3.22,4.2,1.82,0.0304,Happy,Happy
3.8,0.263,3.23,4.18,1.83,0.0208,Happy,Happy
3.9,0.256,3.42,4.16,1.78,0.0188,Happy,Happy
3.98,0.251,3.63,4.14,1.87,0.0211,Happy,Happy
3.92,0.255,3.56,3.96,1.9,0.0219,Happy,Happy
3.8,0.263,3.58,3.78,1.93,0.0237,Happy,Happy
3.71,0.27,3.59,3.64,1.83,0.0253,Happy,Happy
3.73,0.268,3.67,3.62,1.8,0.0242,Happy,Happy
3.83,0.261,3.67,3.64,1.8,0.0204,Happy,Happy
3.85,0.26,3.59,3.56,1.61,0.0139,Happy,Happy
3.75,0.267,3.61,3.38,1.61,0.0186,Happy,Happy
3.6,0.278,3.61,3.36,1.63,0.0328,Happy,Happy
3.45,0.29,3.56,3.4,1.63,0.0429,Happy,Happy
3.27,0.306,3.37,3.41,1.6,0.0478,Happy,Happy
3.18,0.315,3.21,3.36,1.54,0.0457,Happy,Happy
3.31,0.302,3.18,3.4,1.38,0.0426,Happy,Happy
3.56,0.281,3.28,3.38,1.47,0.0428,Happy,Happy
3.8,0.263,3.47,3.19,1.73,0.0387,Happy,Happy
3.99,0.25,3.61,3.02,1.78,0.0384,Happy,Happy
4.03,0.248,3.61,2.79,1.76,0.0464,Happy,Happy
4.02,0.248,3.6,2.8,1.81,0.0569,Happy,Happy
4.03,0.248,3.58,2.89,1.76,0.06,Happy,Happy
4.09,0.244,3.63,2.85,1.78,0.0613,Happy,Happy
4.13,0.242,3.64,2.77,1.84,0.0636,Happy,Happy
4.12,0.243,3.71,2.75,1.87,0.0609,Happy,Happy
4.09,0.244,3.7,2.78,1.84,0.0581,Happy,Happy
3.98,0.251,3.66,2.73,1.91,0.0567,Happy,Happy
3.82,0.262,3.55,2.76,1.74,0.052,Happy,Happy
3.59,0.279,3.43,2.89,1.55,0.0521,Happy,Happy
3.19,0.313,3.13,3.06,1.6,0.0605,Happy,Happy
2.98,0.335,3.08,3.26,1.52,0.0707,Happy,Happy
3.36,0.297,3.15,3.6,1.53,0.0431,Happy,Happy
3.46,0.289,3.15,3.83,1.64,0.0138,Happy,Happy
3.36,0.298,2.97,4.03,1.59,-0.0145,Happy,Happy
3.41,0.293,3.04,4.16,1.5,-0.0319,Happy,Happy
3.54,0.282,2.87,4.18,1.5,-0.0347,Happy,Happy
3.59,0.279,2.85,4.2,1.56,-0.0308,Happy,Happy
3.61,0.277,2.85,4.24,1.52,-0.0266,Happy,Happy
3.6,0.278,2.94,4.21,1.59,-0.0259,Happy,Happy
3.6,0.277,3.21,4.16,1.65,-0.0281,Happy,Happy
3.58,0.28,3.39,4.12,1.79,-0.0369,Happy,Happy
3.4,0.294,3.46,4.04,1.81,-0.0488,Happy,Happy
3.09,0.324,3.51,3.92,1.83,-0.0433,Happy,Happy
2.99,0.334,3.6,3.62,1.82,-0.0336,Happy,Happy
3.4,0.294,3.66,3.3,1.94,-0.0458,Happy,Happy
3.71,0.27,3.75,3.18,1.93,-0.0474,Happy,Happy
2.82,0.354,3.24,2.56,1.99,0.0768,Calm,Calm
2.78,0.36,3.32,2.37,2.12,0.0706,Calm,Calm
2.8,0.357,3.32,3.21,2.03,0.0506,Calm,Calm
3,0.333,3.37,4.04,2.06,0.0374,Calm,Calm
3.04,0.329,3.37,4.32,2.09,0.0331,Calm,Calm
3.12,0.32,3.32,4.39,2.03,0.0342,Calm,Calm
3.17,0.316,3.39,4.54,2.05,0.0361,Calm,Calm
3.07,0.326,3.39,4.67,2.07,0.0351,Calm,Calm
3.1,0.322,3.39,4.73,1.85,0.0187,Calm,Calm
3.31,0.302,3.33,4.73,1.77,0.00127,Calm,Calm
3.43,0.292,3.43,4.75,1.83,-0.0039,Calm,Calm
3.45,0.29,3.45,4.76,1.71,-0.00436,Calm,Calm
3.44,0.291,3.46,4.73,1.64,-0.00438,Calm,Calm
3.32,0.301,3.38,4.56,1.61,0.00072,Calm,Calm
3.24,0.309,3.48,4.23,1.64,0.00739,Calm,Calm
3.28,0.305,3.32,4.05,1.62,0.000333,Calm,Calm
3.43,0.291,3.62,4.15,2.13,-0.0177,Calm,Calm
3.79,0.264,3.71,4.09,2.58,-0.0208,Calm,Calm
4.04,0.248,3.71,4.13,2.66,-0.0161,Calm,Calm
4.08,0.245,3.66,4.21,2.78,-0.0194,Calm,Calm
4.09,0.244,3.64,4.33,2.86,-0.0305,Calm,Calm
4.13,0.242,3.71,4.38,2.95,-0.0393,Calm,Calm
4.15,0.241,3.75,4.38,2.94,-0.0445,Calm,Calm
4.19,0.239,3.76,4.53,3.02,-0.0458,Calm,Calm
4.2,0.238,3.74,4.64,3.05,-0.0464,Calm,Calm
4.18,0.239,3.76,4.63,3.08,-0.0469,Calm,Calm
4.13,0.242,3.72,4.65,3.16,-0.0486,Calm,Calm
3.99,0.251,3.43,4.63,2.79,-0.0563,Calm,Calm
3.76,0.266,3.54,4.54,2.84,-0.0829,Calm,Calm
3.5,0.286,3.52,4.45,2.82,-0.127,Calm,Calm
3.28,0.305,3.61,4.41,2.73,-0.137,Calm,Calm
3.1,0.323,3.63,4.33,2.67,-0.0838,Calm,Calm
3.18,0.314,3.59,4.34,2.57,-0.0107,Calm,Calm
3.48,0.287,3.63,4.22,2.6,0.0127,Calm,Calm
3.72,0.269,3.6,3.99,2.48,0.0151,Calm,Calm
3.9,0.257,3.72,3.92,2.48,0.00898,Calm,Calm
4.02,0.249,3.63,3.93,2.38,0.00206,Calm,Calm
4.11,0.243,3.64,3.66,2.34,-0.000304,Calm,Calm
4.17,0.24,3.66,3.53,2.33,0.00135,Calm,Calm
4.25,0.235,3.58,3.44,2.06,-0.000194,Calm,Calm
4.34,0.231,3.56,3.21,1.98,-0.00449,Calm,Calm
4.39,0.228,3.51,3.05,2,-0.00623,Calm,Calm
4.44,0.225,3.67,3,2.02,-0.0106,Calm,Calm
4.41,0.227,3.64,3.04,2.1,-0.0208,Calm,Calm
4.3,0.232,3.79,3.28,2.14,-0.0353,Calm,Calm
4.19,0.238,3.78,3.37,2.08,-0.054,Calm,Calm
4.1,0.244,3.7,3.33,2.05,-0.0659,Calm,Calm
4.02,0.249,3.71,3.25,2,-0.0683,Calm,Calm
3.96,0.252,3.77,3.23,2.05,-0.0769,Calm,Calm
3.94,0.254,3.74,3.12,2.1,-0.0931,Calm,Calm
3.87,0.259,3.72,3.26,2.1,-0.106,Calm,Calm
3.8,0.263,3.69,3.39,2.05,-0.107,Calm,Calm
3.78,0.265,3.58,3.43,2.01,-0.1,Calm,Calm
3.68,0.271,3.52,3.41,2.03,-0.0981,Calm,Calm
3.58,0.279,3.43,3.24,2.08,-0.0934,Calm,Calm
3.51,0.285,3.4,3.01,2.22,-0.0685,Calm,Calm
3.48,0.287,3.41,3.03,2.21,-0.0259,Calm,Calm
3.6,0.278,3.41,3.2,2.19,0.00259,Calm,Calm
3.69,0.271,3.52,3.43,2.15,0.0159,Calm,Calm
3.73,0.268,3.49,3.47,2.03,0.028,Calm,Calm
3.75,0.267,3.53,3.37,2.02,0.047,Calm,Calm
3.66,0.273,3.53,3.24,2.1,0.0744,Calm,Calm
3.55,0.282,3.55,3.13,2.11,0.0983,Calm,Calm
3.49,0.286,3.5,3.11,1.98,0.104,Calm,Calm
3.45,0.29,3.48,3.1,1.94,0.105,Calm,Calm
3.48,0.288,3.5,3.45,1.53,0.0705,Calm,Calm
3.63,0.276,3.37,3.92,1.58,0.0209,Calm,Calm
3.68,0.272,3.39,4.1,1.65,-0.0119,Calm,Calm
3.62,0.277,3.36,4.05,1.74,-0.0422,Calm,Calm
3.54,0.283,3.15,4.01,1.81,-0.0725,Calm,Calm
3.48,0.288,3.1,4.03,1.83,-0.092,Calm,Calm
3.42,0.292,3.12,4.05,1.79,-0.0997,Calm,Calm
3.51,0.285,3.13,4.13,1.72,-0.0729,Calm,Calm
3.69,0.271,3.17,4.22,1.7,-0.0418,Calm,Calm
3.74,0.267,3.22,4.33,1.79,-0.0303,Calm,Calm
3.76,0.266,3.2,4.37,1.81,-0.0274,Calm,Calm
3.7,0.27,3.21,4.16,1.86,-0.0243,Calm,Calm
3.56,0.281,3.22,3.92,1.76,-0.0167,Calm,Calm
3.5,0.286,3.16,3.81,1.79,-0.00452,Calm,Calm
3.57,0.28,3.15,3.81,1.72,0.00993,Calm,Calm
3.66,0.273,3.1,3.93,1.71,0.0275,Calm,Calm
3.75,0.267,3.27,4.06,1.77,0.0434,Calm,Calm
3.75,0.267,3.25,4.13,1.88,0.0573,Calm,Calm
3.62,0.276,3.31,4.25,2.04,0.0742,Calm,Calm
3.68,0.271,3.31,4.34,2.08,0.0731,Calm,Calm
3.8,0.263,3.35,4.33,2.13,0.066,Calm,Calm
3.87,0.259,3.88,4.38,2.25,0.0674,Calm,Calm
3.99,0.25,3.95,4.49,2.32,0.0699,Calm,Calm
4.05,0.247,4.08,4.59,2.38,0.0717,Calm,Calm
4.08,0.245,4.16,4.6,2.42,0.0725,Calm,Calm
4.21,0.237,4.16,4.53,2.43,0.0646,Calm,Calm
4.29,0.233,4.18,4.52,2.42,0.0578,Calm,Calm
4.31,0.232,4.09,4.49,2.33,0.0531,Calm,Calm
4.33,0.231,4.32,4.53,2.99,0.049,Calm,Calm
4.34,0.231,4.76,4.46,3.05,0.0391,Calm,Calm
4.62,0.217,4.75,4.88,3.09,0.0125,Calm,Calm
4.76,0.21,4.78,5.25,3.06,-0.00159,Calm,Calm
4.8,0.208,4.58,5.33,3.03,-0.0119,Calm,Calm
4.77,0.21,4.58,5.36,3,-0.018,Calm,Calm
4.74,0.211,4.48,5.42,2.99,-0.0185,Calm,Calm
4.69,0.213,4.45,5.43,2.99,-0.0238,Calm,Calm
4.59,0.218,4.43,5.45,3.02,-0.034,Calm,Calm
4.57,0.219,4.47,5.48,3.05,-0.0368,Calm,Calm
4.56,0.219,4.45,5.48,3.04,-0.0325,Calm,Calm
4.55,0.22,3.83,5.48,2.43,-0.031,Calm,Calm
4.42,0.226,3.56,5.44,2.25,-0.0346,Calm,Calm
4.09,0.245,3.48,5.18,2.17,-0.0407,Calm,Calm
4.27,0.234,3.81,4.09,1.97,0.0687,Agressive,Agressive
4.28,0.234,3.6,4.13,2,0.0601,Agressive,Agressive
4.2,0.238,3.53,4.1,1.96,0.0532,Agressive,Agressive
4.03,0.248,3.54,4.06,1.86,0.0477,Agressive,Agressive
3.86,0.259,3.53,4.1,1.86,0.0438,Agressive,Agressive
3.79,0.264,3.71,4.07,1.92,0.0471,Agressive,Agressive
3.8,0.264,3.63,3.81,1.94,0.0453,Agressive,Agressive
3.88,0.258,3.63,3.67,1.93,0.0401,Agressive,Agressive
3.91,0.255,3.6,3.66,1.89,0.0376,Agressive,Agressive
3.83,0.261,3.49,3.76,1.87,0.0291,Agressive,Agressive
3.63,0.275,3.5,3.77,1.85,0.0337,Agressive,Agressive
3.45,0.29,3.52,3.73,1.94,0.052,Agressive,Agressive
3.42,0.292,3.62,3.7,1.85,0.0527,Agressive,Agressive
3.48,0.287,3.64,3.7,1.83,0.0452,Agressive,Agressive
3.62,0.276,3.54,3.69,1.82,0.042,Agressive,Agressive
3.72,0.269,3.5,3.63,1.79,0.0435,Agressive,Agressive
3.63,0.276,3.34,3.65,1.85,0.0435,Agressive,Agressive
3.44,0.291,3.23,3.59,1.85,0.0364,Agressive,Agressive
3.26,0.307,3.25,3.42,2.04,0.0339,Agressive,Agressive
3.16,0.317,3.32,3.39,2.27,0.03,Agressive,Agressive
3.18,0.315,3.71,4.17,2.33,0.0173,Agressive,Agressive
3.64,0.275,3.65,5.17,2.29,0.0153,Agressive,Agressive
4.07,0.246,3.54,5.67,2.21,0.00828,Agressive,Agressive
4.23,0.237,3.65,5.84,2.25,0.00272,Agressive,Agressive
4.23,0.236,3.72,5.86,2.35,-0.000098,Agressive,Agressive
4.16,0.24,3.85,5.86,2.43,-0.00306,Agressive,Agressive
4.09,0.245,3.84,5.86,2.57,-0.00658,Agressive,Agressive
4.16,0.241,4.04,5.86,2.55,0.000996,Agressive,Agressive
4.42,0.226,4.1,5.92,2.52,0.0102,Agressive,Agressive
4.62,0.217,4.15,5.99,2.5,0.0122,Agressive,Agressive
4.66,0.215,4.03,6.02,2.32,0.014,Agressive,Agressive
4.63,0.216,3.94,5.92,2.4,0.0135,Agressive,Agressive
4.5,0.222,3.96,5.53,2.46,0.0153,Agressive,Agressive
4.31,0.232,3.97,4.98,2.5,0.0253,Agressive,Agressive
4.17,0.24,3.91,4.61,2.5,0.0359,Agressive,Agressive
4.16,0.241,3.78,4.6,2.36,0.0402,Agressive,Agressive
4.18,0.239,3.75,4.7,2.3,0.0381,Agressive,Agressive
4.2,0.238,3.33,4.73,2.11,0.0299,Agressive,Agressive
4.1,0.244,3.42,4.69,2.35,0.0165,Agressive,Agressive
3.65,0.274,3.43,4.46,2.3,0.00113,Agressive,Agressive
3.1,0.323,3.36,4.04,2.33,-0.041,Agressive,Agressive
3.18,0.314,3.27,3.86,2.26,-0.0436,Agressive,Agressive
3.28,0.305,3.53,3.82,2.23,-0.0378,Agressive,Agressive
3.18,0.315,3.67,3.82,2.17,-0.0554,Agressive,Agressive
3.2,0.313,3.74,3.84,2.26,-0.0587,Agressive,Agressive
3.44,0.29,3.73,3.69,2.35,-0.0212,Agressive,Agressive
3.73,0.268,3.8,3.75,2.41,0.00976,Agressive,Agressive
3.84,0.261,3.78,3.95,2.46,0.0206,Agressive,Agressive
3.82,0.261,3.87,4,2.43,0.0274,Agressive,Agressive
3.8,0.263,3.79,4.05,2.36,0.0402,Agressive,Agressive
3.87,0.258,3.83,4.11,2.34,0.0498,Agressive,Agressive
3.95,0.253,3.88,4.1,2.3,0.0477,Agressive,Agressive
3.91,0.256,3.92,4.03,2.29,0.0471,Agressive,Agressive
3.85,0.26,3.64,3.99,2.33,0.0472,Agressive,Agressive
3.8,0.263,3.58,3.96,2.3,0.0494,Agressive,Agressive
3.71,0.269,3.53,3.96,2.1,0.0498,Agressive,Agressive
3.51,0.285,3.48,3.94,2.02,0.0475,Agressive,Agressive
3.15,0.317,4.2,3.87,2.4,0.0231,Agressive,Agressive
3.57,0.28,4.79,4.69,3.2,-0.0432,Agressive,Agressive
4.18,0.239,5.26,5.5,3.7,-0.0551,Agressive,Agressive
4.61,0.217,5.32,5.89,3.71,-0.0426,Agressive,Agressive
5,0.2,5.32,5.93,3.71,-0.03,Agressive,Agressive
5.15,0.194,5.31,6.04,3.72,-0.0258,Agressive,Agressive
5.14,0.194,5.31,6.11,3.72,-0.0256,Agressive,Agressive
5.18,0.193,5.34,6.11,3.71,-0.0226,Agressive,Agressive
5.19,0.193,5.36,6.11,3.73,-0.0222,Agressive,Agressive
5.2,0.192,5.38,6.11,3.89,-0.0218,Agressive,Agressive
